type,id,lat,lon,name,state,stateAbbr,stateFips
14,N357333807,43.3004276,-119.7635702,Egli Post Office (historical),oregon,OR,41
14,N357333822,42.51011,-123.881469,Ekoms Post Office (historical),oregon,OR,41
14,N357333828,44.4262704,-117.7457612,El Dorado Post Office (historical),oregon,OR,41
14,N357333842,44.8595873,-118.3496668,Elstow Post Office (historical),oregon,OR,41
14,N357333856,44.9323414,-123.1181537,Eola Post Office (historical),oregon,OR,41
14,N357333860,45.4381802,-120.7786686,Erskineville Post Office (historical),oregon,OR,41
14,N357333868,44.0540136,-123.0936983,Eugene Post Office,oregon,OR,41
14,N357333890,43.6357016,-119.6566268,Evergreen Post Office (historical),oregon,OR,41
14,N357333933,43.7165303,-119.9844166,Fife Post Office (historical),oregon,OR,41
14,N357333937,45.5265431,-117.023213,Finley Post Office (historical),oregon,OR,41
14,N357333949,43.3568039,-120.8730523,Fleetwood Post Office (historical),oregon,OR,41
14,N357333957,43.0490477,-118.2051851,Follyfarm Post Office (historical),oregon,OR,41
14,N357333972,42.2373452,-123.1122693,Forrest Post Office (historical),oregon,OR,41
14,N357334010,42.950674,-123.2414515,Gazley Post Office (historical),oregon,OR,41
14,N357334019,42.4206754,-123.2286665,Gold River Post Office (historical),oregon,OR,41
14,N357334021,42.1068294,-120.3191239,Goose Lake Post Office (historical),oregon,OR,41
14,N357334026,45.5442904,-120.864507,Gordon Post Office (historical),oregon,OR,41
14,N357334052,45.5326264,-120.5878307,Grover Post Office (historical),oregon,OR,41
14,N357334058,42.6128977,-123.2592264,Hammersley Post Office (historical),oregon,OR,41
14,N357334062,43.4095998,-118.6293695,Harriman Post Office (historical),oregon,OR,41
14,N357334070,45.9229565,-119.1231692,Hawthorne Post Office (historical),oregon,OR,41
14,N357334073,44.1179007,-120.9400193,Hay Creek Post Office (historical),oregon,OR,41
14,N357334089,43.9542993,-120.4391613,Held Post Office (historical),oregon,OR,41
14,N357334098,42.8120592,-123.6020179,Herman Post Office (historical),oregon,OR,41
14,N357334108,42.9179349,-119.2913265,Hiddensprings Post Office (historical),oregon,OR,41
14,N357334128,45.8829106,-118.9944467,Hilton Post Office (historical),oregon,OR,41
14,N357334144,44.2251523,-119.1235664,Homer Post Office (historical),oregon,OR,41
14,N357334163,42.3331895,-122.4511375,Hunts Post Office (historical),oregon,OR,41
14,N357334166,43.7831951,-120.067754,Ibex Post Office (historical),oregon,OR,41
14,N357334178,43.7456896,-120.4472112,Imperial Post Office (historical),oregon,OR,41
14,N357334205,43.318764,-119.2699413,Kennedy Post Office (historical),oregon,OR,41
14,N357334233,42.2243983,-121.7794542,Klamath Falls Post Office,oregon,OR,41
14,N357334239,43.4096002,-118.5896465,La Mu Post Office (historical),oregon,OR,41
14,N357334256,43.2381983,-120.6413738,Lake Post Office (historical),oregon,OR,41
14,N357334266,45.4076369,-117.9377132,Larch Post Office (historical),oregon,OR,41
14,N357334292,42.6831823,-122.617816,Leeds Post Office (historical),oregon,OR,41
14,N357334296,45.4395751,-120.1033686,Legality Post Office (historical),oregon,OR,41
14,N357334310,45.1529132,-118.66191,Lehman Hot Springs Post Office (historical),oregon,OR,41
14,N357334314,42.5998518,-122.4511421,Lemont Post Office (historical),oregon,OR,41
14,N357334331,44.0290484,-117.4885212,Llano Post Office (historical),oregon,OR,41
14,N357334338,43.3081949,-120.8191599,Loma Vista Post Office (historical),oregon,OR,41
14,N357334341,42.1748881,-119.8885573,Lonely Post Office (historical),oregon,OR,41
14,N357334347,42.1484901,-120.8913633,Loraton Post Office (historical),oregon,OR,41
14,N357334387,44.4129371,-117.7249262,Malheur Post Office (historical),oregon,OR,41
14,N357334396,42.3873465,-122.976433,Manseneta Post Office (historical),oregon,OR,41
14,N357334415,44.7429048,-120.77892370000001,Maud Post Office (historical),oregon,OR,41
14,N357334429,42.5301164,-123.4233965,McAllister Post Office (historical),oregon,OR,41
14,N357334438,45.6076205,-118.8004071,McKay Dam Post Office (historical),oregon,OR,41
14,N357334453,45.7573543,-119.293905,Meadows Post Office (historical),oregon,OR,41
14,N357334460,45.7790209,-119.2247355,Meadowville Post Office (historical),oregon,OR,41
14,N357334476,42.3238457,-122.8675437,Medford Post Office,oregon,OR,41
14,N357334494,45.5040087,-122.5214805,Midway Post Office,oregon,OR,41
14,N357334532,43.9909967,-116.9662705,Morton Post Office (historical),oregon,OR,41
14,N357334548,45.5198382,-121.5968833,Mount Hood-Parkdale Post Office,oregon,OR,41
14,N357334587,44.0998587,-120.1677662,Mowry Post Office (historical),oregon,OR,41
14,N357334638,42.1651464,-121.745001,Navy 10269 Post Office (historical),oregon,OR,41
14,N357334650,42.1620908,-121.7486121,Navy 12028 Post Office (historical),oregon,OR,41
14,N357334690,43.4086632,-124.2259719,North Bend Post Office,oregon,OR,41
14,N357334693,45.941522,-118.8972197,North Post Office (historical),oregon,OR,41
14,N357334720,44.4340233,-120.3547328,Ochoco Post Office (historical),oregon,OR,41
14,N357334751,44.0248858,-116.9637712,Ontario Post Office,oregon,OR,41
14,N357334766,45.3273733,-122.5819946,Oregon City Post Office,oregon,OR,41
14,N357334772,42.2623666,-121.7436143,Oretech Post Office,oregon,OR,41
14,N357334785,43.8229394,-117.0196027,Owyhee Ferry Post Office (historical),oregon,OR,41
14,N357334788,42.5279351,-117.0443036,Owyhee Post Office (historical),oregon,OR,41
14,N357334856,45.6654083,-118.8077645,Pendleton Post Office,oregon,OR,41
14,N357334871,42.9295644,-123.0595018,Perdue Post Office (historical),oregon,OR,41
14,N357334874,43.9665139,-120.8177882,Perham Post Office (historical),oregon,OR,41
14,N357334880,42.6665156,-122.6344828,Peyton Post Office (historical),oregon,OR,41
14,N357334892,42.6248525,-122.3511399,Pioneer Post Office (historical),oregon,OR,41
14,N357334917,43.3903898,-124.2406696,Pony Village Post Office,oregon,OR,41
14,N357334945,43.9665238,-120.3010998,Price Post Office (historical),oregon,OR,41
14,N357334957,45.7420774,-118.2327307,Purdy Post Office (historical),oregon,OR,41
14,N357334966,42.4831628,-124.2345388,Quosation Post Office (historical),oregon,OR,41
14,N357334972,44.4221043,-117.5657534,Rainbow Mine Post Office (historical),oregon,OR,41
14,N357334977,44.0265414,-118.9324428,Rann Post Office (historical),oregon,OR,41
14,N357334980,44.7951475,-118.4777257,Redboy Post Office (historical),oregon,OR,41
14,N357334984,42.1054144,-122.5316927,Resort Post Office (historical),oregon,OR,41
14,N357334986,43.2957044,-119.8469058,Rest Post Office (historical),oregon,OR,41
14,N357335003,43.8662434,-120.5005502,Rivers Post Office (historical),oregon,OR,41
14,N357335012,45.5726289,-120.2972656,Rockcreek Post Office (historical),oregon,OR,41
14,N357335018,42.9231653,-124.1287107,Roland Post Office (historical),oregon,OR,41
14,N357335021,43.6693057,-120.2044227,Rolyat Post Office (historical),oregon,OR,41
14,N357335036,43.2083606,-123.3421798,Roseburg Post Office,oregon,OR,41
14,N357335039,42.7373381,-123.4886786,Rowes Post Office (historical),oregon,OR,41
14,N357335045,43.706512,-122.7420053,Rujada Post Office (historical),oregon,OR,41
14,N357335048,43.4168212,-118.7043711,Saddlebutte Post Office (historical),oregon,OR,41
14,N357335051,45.2420624,-123.0006563,Saint Clair Post Office (historical),oregon,OR,41
14,N357335080,45.5015183,-119.62196900000001,Salineville Post Office (historical),oregon,OR,41
14,N357335085,45.5720743,-118.7785942,Salisbury Post Office (historical),oregon,OR,41
14,N357335095,45.5415085,-122.37898,Sandy Post Office (historical),oregon,OR,41
14,N357335098,44.4423461,-122.7778641,Santiam Post Office (historical),oregon,OR,41
14,N357335102,44.6934556,-122.8764789,Santyam Forks Post Office (historical),oregon,OR,41
14,N357335119,44.0481765,-123.8839992,Seaton Post Office (historical),oregon,OR,41
14,N357335121,43.3720563,-124.2123345,Section Base Post Office (historical),oregon,OR,41
14,N357335127,45.616241,-119.5297454,Sepanek Post Office (historical),oregon,OR,41
14,N357335135,44.8728991,-122.8703691,Shaw Post Office (historical),oregon,OR,41
14,N357335138,45.4017977,-120.0703115,Shelby Post Office (historical),oregon,OR,41
14,N357335141,43.2048695,-120.1552467,Sherrill Post Office (historical),oregon,OR,41
14,N357335144,42.5512758,-118.9482521,Shirk Post Office (historical),oregon,OR,41
14,N357335150,43.1356659,-124.1059364,Sidney Post Office (historical),oregon,OR,41
14,N357335153,44.9892841,-122.7663885,Silver Creek Post Office (historical),oregon,OR,41
14,N357335156,43.883193,-120.1677596,Silver Wells Post Office (historical),oregon,OR,41
14,N357335159,45.0062323,-122.7837012,Silverton Post Office,oregon,OR,41
14,N357335162,43.4426381,-120.5972102,Sink Post Office (historical),oregon,OR,41
14,N357335168,45.6020618,-122.6634301,Slough Post Office (historical),washington,NA,NA
14,N357335171,43.6176228,-121.5158575,Sly Post Office (historical),oregon,OR,41
14,N357335174,43.1179351,-118.6115873,Smith Post Office (historical),oregon,OR,41
14,N357335177,42.3998487,-122.8178168,Smiths Post Office (historical),oregon,OR,41
14,N357335180,42.0754187,-122.276129,Snow Post Office (historical),oregon,OR,41
14,N357335184,42.1240248,-122.5525268,Soda Springs Post Office (historical),oregon,OR,41
14,N357335187,44.4703958,-122.8709436,Soda Springs Post Office (historical),oregon,OR,41
14,N357335192,44.3992921,-122.4270242,Soda Stone Post Office (historical),oregon,OR,41
14,N357335198,43.266499,-124.3178927,South Inlet Post Office (historical),oregon,OR,41
14,N357335201,45.9259679,-118.3824652,South Post Office (historical),oregon,OR,41
14,N357335207,44.0198351,-123.091244,Southside Post Office,oregon,OR,41
14,N357335210,44.0471614,-123.0157221,Springfield Post Office,oregon,OR,41
14,N357335216,44.0837544,-119.6969156,Stewart Post Office (historical),oregon,OR,41
14,N357335222,45.8962441,-119.490856,Stokes Post Office (historical),oregon,OR,41
14,N357335228,45.6176178,-121.5131293,Straightsburg Post Office (historical),oregon,OR,41
14,N357335230,44.8303932,-123.8092784,Sugarloaf Post Office (historical),oregon,OR,41
14,N357335239,45.5103976,-122.5114804,Sweetbrier Post Office (historical),oregon,OR,41
14,N357335245,45.7887445,-118.2599554,Tamarack Post Office (historical),oregon,OR,41
14,N357335252,45.4001173,-121.270626,Taylor Post Office (historical),oregon,OR,41
14,N357335259,45.529872,-117.2790568,Teepy Springs Post Office (historical),oregon,OR,41
14,N357335267,42.7768305,-118.437686,Thelake Post Office (historical),oregon,OR,41
14,N357335270,42.1134944,-120.5138498,Theora Post Office (historical),oregon,OR,41
14,N357335275,42.6192903,-122.9525493,Thomas Mill Post Office (historical),oregon,OR,41
14,N357335279,44.6873444,-122.9303688,Thomas Post Office (historical),oregon,OR,41
14,N357335282,44.1709582,-122.2192271,Thomson Post Office (historical),oregon,OR,41
14,N357335285,45.6837424,-118.4599656,Thornhollow Post Office (historical),oregon,OR,41
14,N357335290,42.5656725,-123.398674,Threepines Post Office (historical),oregon,OR,41
14,N357335297,42.7568265,-119.0688157,Tiara Post Office (historical),oregon,OR,41
14,N357335300,45.9865025,-122.917608,Tidecreek Post Office (historical),oregon,OR,41
14,N357335306,44.7865107,-122.8667571,Time Post Office (historical),oregon,OR,41
14,N357335309,43.1220536,-124.3209449,Timon Post Office (historical),oregon,OR,41
14,N357335312,43.7067897,-122.3989347,Tiptop Post Office (historical),oregon,OR,41
14,N357335322,45.1040212,-120.0719699,Trailfork Post Office (historical),oregon,OR,41
14,N357335325,45.4956737,-122.6081826,Tremont Post Office (historical),oregon,OR,41
14,N357335331,44.8151238,-120.9330984,Trout Creek Post Office (historical),oregon,OR,41
14,N357335335,46.1531665,-123.0848387,Tryon Post Office (historical),oregon,OR,41
14,N357335338,45.507757,-123.1036901,Tuality Plains Post Office (historical),oregon,OR,41
14,N357335341,42.0104302,-121.5788826,Tule Lake Post Office (historical),oregon,OR,41
14,N357335347,45.6679084,-118.6991467,Umatilla Post Office (historical),oregon,OR,41
14,N357335356,42.1984581,-123.0442105,Uniontown Post Office (historical),oregon,OR,41
14,N357335369,43.285944,-124.2456678,Utter City Post Office (historical),oregon,OR,41
14,N357335375,45.8915021,-122.998998,Valley Post Office (historical),oregon,OR,41
14,N357335378,42.4329023,-123.4311527,Vannoy Post Office (historical),oregon,OR,41
14,N357335381,44.1137751,-116.9496061,Vernie Post Office (historical),oregon,OR,41
14,N357335384,44.3323429,-123.8414999,Vernon Post Office (historical),oregon,OR,41
14,N357335387,45.9720557,-123.3765112,Vesper Post Office (historical),oregon,OR,41
14,N357335390,43.2373659,-120.5224808,Viewpoint Post Office (historical),oregon,OR,41
14,N357335400,45.6979229,-117.6776956,Vincent Post Office (historical),oregon,OR,41
14,N357335403,44.9028065,-123.0396231,Vista Post Office - 97308,oregon,OR,41
14,N357335417,43.2334482,-123.4817461,Wanaville Post Office (historical),oregon,OR,41
14,N357335421,45.4062261,-123.1239952,Wapata Post Office (historical),oregon,OR,41
14,N357335424,45.4226147,-123.136218,Wapatoo Post Office (historical),oregon,OR,41
14,N357335427,45.5370622,-122.7067637,Wardway Post Office (historical),oregon,OR,41
14,N357335430,45.4717874,-121.0889574,Wasco Post Office (historical),oregon,OR,41
14,N357335433,45.1242815,-123.3681622,Washington Post Office (historical),oregon,OR,41
14,N357335435,45.5102987,-122.7156823,Washington Park Zoo Railway Post Office,oregon,OR,41
14,N357335438,43.3290443,-118.6163128,Waverly Post Office (historical),oregon,OR,41
14,N357335441,43.13067,-123.6320261,Weekly Post Office (historical),oregon,OR,41
14,N357335444,42.3234594,-122.900318,West Main Post Office,oregon,OR,41
14,N357335447,43.7470679,-122.4817169,West Oak Post Office (historical),oregon,OR,41
14,N357335450,44.0512356,-123.1156434,West Side Post Office,oregon,OR,41
14,N357335455,44.6387471,-120.0969525,Wheeler Post Office (historical),oregon,OR,41
14,N357335461,42.7165154,-122.6178168,Whelpley Post Office (historical),oregon,OR,41
14,N357335466,43.8573463,-120.8858432,Whitaker Post Office (historical),oregon,OR,41
14,N357335472,44.4998461,-122.4845279,Whitcomb Post Office (historical),oregon,OR,41
14,N357335476,42.3482477,-118.2277873,White Horse Post Office (historical),oregon,OR,41
14,N357335479,42.0040403,-121.6455505,Whitelake Post Office (historical),california,CA,06
14,N357335482,45.8665013,-123.1178903,Wilark Post Office (historical),oregon,OR,41
14,N357335491,45.1665072,-123.0178776,Willamette Post Office (historical),oregon,OR,41
14,N357335498,44.509569,-120.9522556,Willoughby Post Office (historical),oregon,OR,41
14,N357335507,43.2448781,-118.5807556,Windy Post Office (historical),oregon,OR,41
14,N357335515,45.1448421,-122.8553725,Woodburn Post Office,oregon,OR,41
14,N357335523,45.0698537,-118.3130008,Woodley Post Office (historical),oregon,OR,41
14,N357335526,43.3226378,-120.9191645,Woodrow Post Office (historical),oregon,OR,41
14,N357335529,43.8442123,-123.9185625,Wroe Post Office (historical),oregon,OR,41
14,N357335532,42.4309787,-121.4288903,Yainax Post Office (historical),oregon,OR,41
14,N357335543,44.2068209,-118.999117,Yeoville Post Office (historical),oregon,OR,41
14,N357335557,43.9798438,-124.0609505,Acme Post Office (historical),oregon,OR,41
14,N357335559,45.598461,-119.4191869,Acton Post Office (historical),oregon,OR,41
14,N357335562,43.8748364,-124.0452194,Ada Post Office (historical),oregon,OR,41
14,N357335568,45.767354,-118.5624734,Adams Post Office,oregon,OR,41
14,N357335572,42.1767309,-119.8993316,Adel Post Office,oregon,OR,41
14,N357335575,43.7407544,-117.0716353,Adrian Post Office,oregon,OR,41
14,N357335582,42.4220697,-122.8853195,Agate Post Office (historical),oregon,OR,41
14,N357335585,42.5564976,-124.0689776,Agness Post Office,oregon,OR,41
14,N357335590,44.7500943,-123.3310714,Airlie Post Office (historical),oregon,OR,41
14,N357335593,45.3692947,-120.4469899,Ajax Post Office (historical),oregon,OR,41
14,N357335596,44.7701493,-118.4607803,Alamo Post Office (historical),oregon,OR,41
14,N357335601,45.212634,-118.9091509,Albee Post Office (historical),oregon,OR,41
14,N357335607,42.7323476,-122.7136536,Alcoe Post Office (historical),oregon,OR,41
14,N357335610,45.3979281,-117.2971175,Alder Post Office (historical),oregon,OR,41
14,N357335613,44.788733,-122.8525901,Ale Post Office (historical),oregon,OR,41
14,N357335616,44.0773508,-121.0169746,Alfalfa Post Office (historical),oregon,OR,41
